fecha,division,tipo_variacion,valor
2019-01-01,Salud,variacion_interanual,
2019-01-01,Transporte,variacion_interanual,
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-02-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-02-01,Bienes y servicios varios,variacion_interanual,
2019-02-01,Comunicación,variacion_interanual,
2019-02-01,Educación,variacion_interanual,
2019-02-01,NIVEL GENERAL,variacion_interanual,
2019-02-01,Prendas de vestir y calzado,variacion_interanual,
2019-02-01,Recreación y cultura,variacion_interanual,
2019-02-01,Restaurantes y hoteles,variacion_interanual,
2019-02-01,Salud,variacion_interanual,
2019-02-01,Transporte,variacion_interanual,
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-03-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-03-01,Comunicación,variacion_interanual,
2019-03-01,Educación,variacion_interanual,
2019-03-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-03-01,NIVEL GENERAL,variacion_interanual,
2019-03-01,Prendas de vestir y calzado,variacion_interanual,
2019-03-01,Recreación y cultura,variacion_interanual,
2019-03-01,Restaurantes y hoteles,variacion_interanual,
2019-03-01,Transporte,variacion_interanual,
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-04-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-04-01,Comunicación,variacion_interanual,
2019-04-01,Educación,variacion_interanual,
2019-04-01,NIVEL GENERAL,variacion_interanual,
2019-04-01,Prendas de vestir y calzado,variacion_interanual,
2019-04-01,Recreación y cultura,variacion_interanual,
2019-04-01,Restaurantes y hoteles,variacion_interanual,
2019-04-01,Salud,variacion_interanual,
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-05-01,Bienes y servicios varios,variacion_interanual,
2019-05-01,Comunicación,variacion_interanual,
2019-05-01,Educación,variacion_interanual,
2019-05-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-05-01,NIVEL GENERAL,variacion_interanual,
2019-05-01,Prendas de vestir y calzado,variacion_interanual,
2019-05-01,Restaurantes y hoteles,variacion_interanual,
2019-05-01,Salud,variacion_interanual,
2019-05-01,Transporte,variacion_interanual,
2019-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-06-01,Bienes y servicios varios,variacion_interanual,
2019-06-01,Comunicación,variacion_interanual,
2019-06-01,Educación,variacion_interanual,
2019-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-06-01,NIVEL GENERAL,variacion_interanual,
2019-06-01,Prendas de vestir y calzado,variacion_interanual,
2019-06-01,Recreación y cultura,variacion_interanual,
2019-06-01,Restaurantes y hoteles,variacion_interanual,
2019-06-01,Salud,variacion_interanual,
2019-06-01,Transporte,variacion_interanual,
2019-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-07-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-07-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-07-01,Bienes y servicios varios,variacion_interanual,
2019-07-01,Comunicación,variacion_interanual,
2019-07-01,Educación,variacion_interanual,
2019-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-07-01,NIVEL GENERAL,variacion_interanual,
2019-07-01,Prendas de vestir y calzado,variacion_interanual,
2019-07-01,Recreación y cultura,variacion_interanual,
2019-07-01,Restaurantes y hoteles,variacion_interanual,
2019-07-01,Transporte,variacion_interanual,
2019-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-08-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-08-01,Comunicación,variacion_interanual,
2019-08-01,Educación,variacion_interanual,
2019-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-08-01,NIVEL GENERAL,variacion_interanual,
2019-08-01,Prendas de vestir y calzado,variacion_interanual,
2019-08-01,Restaurantes y hoteles,variacion_interanual,
2019-08-01,Salud,variacion_interanual,
2019-08-01,Transporte,variacion_interanual,
2019-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-09-01,Bienes y servicios varios,variacion_interanual,
2019-09-01,Comunicación,variacion_interanual,
2019-09-01,Educación,variacion_interanual,
2019-09-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-09-01,NIVEL GENERAL,variacion_interanual,
2019-09-01,Prendas de vestir y calzado,variacion_interanual,
2019-09-01,Recreación y cultura,variacion_interanual,
2019-09-01,Restaurantes y hoteles,variacion_interanual,
2019-09-01,Salud,variacion_interanual,
2019-10-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-10-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-10-01,Bienes y servicios varios,variacion_interanual,
2019-10-01,Comunicación,variacion_interanual,
2019-10-01,Educación,variacion_interanual,
2019-10-01,NIVEL GENERAL,variacion_interanual,
2019-10-01,Restaurantes y hoteles,variacion_interanual,
2019-10-01,Salud,variacion_interanual,
2019-10-01,Transporte,variacion_interanual,
2019-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-11-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-11-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-11-01,Bienes y servicios varios,variacion_interanual,
2019-11-01,Educación,variacion_interanual,
2019-11-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-11-01,NIVEL GENERAL,variacion_interanual,
2019-11-01,Prendas de vestir y calzado,variacion_interanual,
2019-11-01,Recreación y cultura,variacion_interanual,
2019-11-01,Restaurantes y hoteles,variacion_interanual,
2019-11-01,Salud,variacion_interanual,
2019-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2019-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2019-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2019-12-01,Bienes y servicios varios,variacion_interanual,
2019-12-01,Comunicación,variacion_interanual,
2019-12-01,Educación,variacion_interanual,
2019-12-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2019-12-01,NIVEL GENERAL,variacion_interanual,
2019-12-01,Prendas de vestir y calzado,variacion_interanual,
2019-12-01,Recreación y cultura,variacion_interanual,
2019-12-01,Restaurantes y hoteles,variacion_interanual,
2019-12-01,Salud,variacion_interanual,
2019-12-01,Transporte,variacion_interanual,
2019-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-01-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-01-01,Bienes y servicios varios,variacion_interanual,
2020-01-01,Comunicación,variacion_interanual,
2020-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-01-01,NIVEL GENERAL,variacion_interanual,
2020-01-01,Prendas de vestir y calzado,variacion_interanual,
2020-01-01,Recreación y cultura,variacion_interanual,
2020-01-01,Restaurantes y hoteles,variacion_interanual,
2020-01-01,Salud,variacion_interanual,
2020-01-01,Transporte,variacion_interanual,
2020-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-02-01,Bienes y servicios varios,variacion_interanual,
2020-02-01,Comunicación,variacion_interanual,
2020-02-01,Educación,variacion_interanual,
2020-02-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-02-01,NIVEL GENERAL,variacion_interanual,
2020-02-01,Prendas de vestir y calzado,variacion_interanual,
2020-02-01,Recreación y cultura,variacion_interanual,
2020-02-01,Restaurantes y hoteles,variacion_interanual,
2020-02-01,Salud,variacion_interanual,
2020-02-01,Transporte,variacion_interanual,
2020-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-03-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-03-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-03-01,Bienes y servicios varios,variacion_interanual,
2020-03-01,Comunicación,variacion_interanual,
2020-03-01,Educación,variacion_interanual,
2020-03-01,NIVEL GENERAL,variacion_interanual,
2020-03-01,Prendas de vestir y calzado,variacion_interanual,
2020-03-01,Recreación y cultura,variacion_interanual,
2020-03-01,Restaurantes y hoteles,variacion_interanual,
2020-03-01,Salud,variacion_interanual,
2020-03-01,Transporte,variacion_interanual,
2020-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-04-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-04-01,Bienes y servicios varios,variacion_interanual,
2020-04-01,Comunicación,variacion_interanual,
2020-04-01,Educación,variacion_interanual,
2020-04-01,NIVEL GENERAL,variacion_interanual,
2020-04-01,Prendas de vestir y calzado,variacion_interanual,
2020-04-01,Recreación y cultura,variacion_interanual,
2020-04-01,Restaurantes y hoteles,variacion_interanual,
2020-04-01,Salud,variacion_interanual,
2020-04-01,Transporte,variacion_interanual,
2020-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-05-01,Bienes y servicios varios,variacion_interanual,
2020-05-01,Comunicación,variacion_interanual,
2020-05-01,Educación,variacion_interanual,
2020-05-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-05-01,NIVEL GENERAL,variacion_interanual,
2020-05-01,Prendas de vestir y calzado,variacion_interanual,
2020-05-01,Recreación y cultura,variacion_interanual,
2020-05-01,Restaurantes y hoteles,variacion_interanual,
2020-05-01,Salud,variacion_interanual,
2020-05-01,Transporte,variacion_interanual,
2020-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-06-01,Bienes y servicios varios,variacion_interanual,
2020-06-01,Comunicación,variacion_interanual,
2020-06-01,Educación,variacion_interanual,
2020-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-06-01,NIVEL GENERAL,variacion_interanual,
2020-06-01,Prendas de vestir y calzado,variacion_interanual,
2020-06-01,Recreación y cultura,variacion_interanual,
2020-06-01,Salud,variacion_interanual,
2020-06-01,Transporte,variacion_interanual,
2020-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-07-01,Comunicación,variacion_interanual,
2020-07-01,Educación,variacion_interanual,
2020-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-07-01,NIVEL GENERAL,variacion_interanual,
2020-07-01,Prendas de vestir y calzado,variacion_interanual,
2020-07-01,Restaurantes y hoteles,variacion_interanual,
2020-07-01,Salud,variacion_interanual,
2020-07-01,Transporte,variacion_interanual,
2020-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-08-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-08-01,Bienes y servicios varios,variacion_interanual,
2020-08-01,Comunicación,variacion_interanual,
2020-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-08-01,NIVEL GENERAL,variacion_interanual,
2020-08-01,Prendas de vestir y calzado,variacion_interanual,
2020-08-01,Recreación y cultura,variacion_interanual,
2020-08-01,Restaurantes y hoteles,variacion_interanual,
2020-08-01,Salud,variacion_interanual,
2020-08-01,Transporte,variacion_interanual,
2020-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-09-01,Bienes y servicios varios,variacion_interanual,
2020-09-01,Comunicación,variacion_interanual,
2020-09-01,Educación,variacion_interanual,
2020-09-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-09-01,NIVEL GENERAL,variacion_interanual,
2020-09-01,Recreación y cultura,variacion_interanual,
2020-09-01,Restaurantes y hoteles,variacion_interanual,
2020-09-01,Salud,variacion_interanual,
2020-09-01,Transporte,variacion_interanual,
2020-10-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-10-01,Bienes y servicios varios,variacion_interanual,
2020-10-01,Comunicación,variacion_interanual,
2020-10-01,Educación,variacion_interanual,
2020-10-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-10-01,NIVEL GENERAL,variacion_interanual,
2020-10-01,Prendas de vestir y calzado,variacion_interanual,
2020-10-01,Recreación y cultura,variacion_interanual,
2020-10-01,Restaurantes y hoteles,variacion_interanual,
2020-10-01,Salud,variacion_interanual,
2020-10-01,Transporte,variacion_interanual,
2020-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-11-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-11-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-11-01,Comunicación,variacion_interanual,
2020-11-01,Educación,variacion_interanual,
2020-11-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-11-01,NIVEL GENERAL,variacion_interanual,
2020-11-01,Prendas de vestir y calzado,variacion_interanual,
2020-11-01,Recreación y cultura,variacion_interanual,
2020-11-01,Restaurantes y hoteles,variacion_interanual,
2020-11-01,Salud,variacion_interanual,
2020-11-01,Transporte,variacion_interanual,
2020-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2020-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2020-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2020-12-01,Bienes y servicios varios,variacion_interanual,
2020-12-01,Comunicación,variacion_interanual,
2020-12-01,Educación,variacion_interanual,
2020-12-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2020-12-01,NIVEL GENERAL,variacion_interanual,
2020-12-01,Restaurantes y hoteles,variacion_interanual,
2020-12-01,Salud,variacion_interanual,
2020-12-01,Transporte,variacion_interanual,
2020-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-01-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-01-01,Bienes y servicios varios,variacion_interanual,
2021-01-01,Comunicación,variacion_interanual,
2021-01-01,Educación,variacion_interanual,
2021-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-01-01,NIVEL GENERAL,variacion_interanual,
2021-01-01,Prendas de vestir y calzado,variacion_interanual,
2021-01-01,Recreación y cultura,variacion_interanual,
2021-01-01,Restaurantes y hoteles,variacion_interanual,
2021-01-01,Salud,variacion_interanual,
2021-01-01,Transporte,variacion_interanual,
2021-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-02-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-02-01,Bienes y servicios varios,variacion_interanual,
2021-02-01,Comunicación,variacion_interanual,
2021-02-01,Educación,variacion_interanual,
2021-02-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-02-01,NIVEL GENERAL,variacion_interanual,
2021-02-01,Prendas de vestir y calzado,variacion_interanual,
2021-02-01,Recreación y cultura,variacion_interanual,
2021-02-01,Salud,variacion_interanual,
2021-02-01,Transporte,variacion_interanual,
2021-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-03-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-03-01,Bienes y servicios varios,variacion_interanual,
2021-03-01,Comunicación,variacion_interanual,
2021-03-01,Educación,variacion_interanual,
2021-03-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-03-01,NIVEL GENERAL,variacion_interanual,
2021-03-01,Prendas de vestir y calzado,variacion_interanual,
2021-03-01,Restaurantes y hoteles,variacion_interanual,
2021-03-01,Salud,variacion_interanual,
2021-03-01,Transporte,variacion_interanual,
2021-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-04-01,Bienes y servicios varios,variacion_interanual,
2021-04-01,Comunicación,variacion_interanual,
2021-04-01,Educación,variacion_interanual,
2021-04-01,NIVEL GENERAL,variacion_interanual,
2021-04-01,Prendas de vestir y calzado,variacion_interanual,
2021-04-01,Recreación y cultura,variacion_interanual,
2021-04-01,Restaurantes y hoteles,variacion_interanual,
2021-04-01,Salud,variacion_interanual,
2021-04-01,Transporte,variacion_interanual,
2021-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-05-01,Bienes y servicios varios,variacion_interanual,
2021-05-01,Comunicación,variacion_interanual,
2021-05-01,Educación,variacion_interanual,
2021-05-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-05-01,NIVEL GENERAL,variacion_interanual,
2021-05-01,Recreación y cultura,variacion_interanual,
2021-05-01,Restaurantes y hoteles,variacion_interanual,
2021-05-01,Salud,variacion_interanual,
2021-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-06-01,Bienes y servicios varios,variacion_interanual,
2021-06-01,Educación,variacion_interanual,
2021-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-06-01,NIVEL GENERAL,variacion_interanual,
2021-06-01,Restaurantes y hoteles,variacion_interanual,
2021-06-01,Transporte,variacion_interanual,
2021-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-07-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-07-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-07-01,Bienes y servicios varios,variacion_interanual,
2021-07-01,Comunicación,variacion_interanual,
2021-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-07-01,NIVEL GENERAL,variacion_interanual,
2021-07-01,Prendas de vestir y calzado,variacion_interanual,
2021-07-01,Recreación y cultura,variacion_interanual,
2021-07-01,Restaurantes y hoteles,variacion_interanual,
2021-07-01,Salud,variacion_interanual,
2021-07-01,Transporte,variacion_interanual,
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-08-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-08-01,Bienes y servicios varios,variacion_interanual,
2021-08-01,Comunicación,variacion_interanual,
2021-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-08-01,NIVEL GENERAL,variacion_interanual,
2021-08-01,Prendas de vestir y calzado,variacion_interanual,
2021-08-01,Recreación y cultura,variacion_interanual,
2021-08-01,Restaurantes y hoteles,variacion_interanual,
2021-08-01,Salud,variacion_interanual,
2021-08-01,Transporte,variacion_interanual,
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-09-01,Bienes y servicios varios,variacion_interanual,
2021-09-01,Comunicación,variacion_interanual,
2021-09-01,Educación,variacion_interanual,
2021-09-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-09-01,NIVEL GENERAL,variacion_interanual,
2021-09-01,Prendas de vestir y calzado,variacion_interanual,
2021-09-01,Restaurantes y hoteles,variacion_interanual,
2021-09-01,Salud,variacion_interanual,
2021-09-01,Transporte,variacion_interanual,
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-10-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-10-01,Bienes y servicios varios,variacion_interanual,
2021-10-01,Comunicación,variacion_interanual,
2021-10-01,NIVEL GENERAL,variacion_interanual,
2021-10-01,Prendas de vestir y calzado,variacion_interanual,
2021-10-01,Recreación y cultura,variacion_interanual,
2021-10-01,Restaurantes y hoteles,variacion_interanual,
2021-10-01,Salud,variacion_interanual,
2021-10-01,Transporte,variacion_interanual,
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-11-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-11-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-11-01,Bienes y servicios varios,variacion_interanual,
2021-11-01,Comunicación,variacion_interanual,
2021-11-01,Educación,variacion_interanual,
2021-11-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-11-01,NIVEL GENERAL,variacion_interanual,
2021-11-01,Prendas de vestir y calzado,variacion_interanual,
2021-11-01,Recreación y cultura,variacion_interanual,
2021-11-01,Restaurantes y hoteles,variacion_interanual,
2021-11-01,Transporte,variacion_interanual,
2021-11-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2021-12-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2021-12-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2021-12-01,Bienes y servicios varios,variacion_interanual,
2021-12-01,Comunicación,variacion_interanual,
2021-12-01,Educación,variacion_interanual,
2021-12-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2021-12-01,NIVEL GENERAL,variacion_interanual,
2021-12-01,Prendas de vestir y calzado,variacion_interanual,
2021-12-01,Restaurantes y hoteles,variacion_interanual,
2021-12-01,Salud,variacion_interanual,
2021-12-01,Transporte,variacion_interanual,
2021-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-01-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-01-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-01-01,Bienes y servicios varios,variacion_interanual,
2022-01-01,Comunicación,variacion_interanual,
2022-01-01,Educación,variacion_interanual,
2022-01-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-01-01,NIVEL GENERAL,variacion_interanual,
2022-01-01,Prendas de vestir y calzado,variacion_interanual,
2022-01-01,Recreación y cultura,variacion_interanual,
2022-01-01,Restaurantes y hoteles,variacion_interanual,
2022-01-01,Salud,variacion_interanual,
2022-01-01,Transporte,variacion_interanual,
2022-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-02-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-02-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-02-01,Bienes y servicios varios,variacion_interanual,
2022-02-01,Comunicación,variacion_interanual,
2022-02-01,Educación,variacion_interanual,
2022-02-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-02-01,NIVEL GENERAL,variacion_interanual,
2022-02-01,Prendas de vestir y calzado,variacion_interanual,
2022-02-01,Recreación y cultura,variacion_interanual,
2022-02-01,Restaurantes y hoteles,variacion_interanual,
2022-02-01,Salud,variacion_interanual,
2022-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-03-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-03-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-03-01,Comunicación,variacion_interanual,
2022-03-01,Educación,variacion_interanual,
2022-03-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-03-01,NIVEL GENERAL,variacion_interanual,
2022-03-01,Prendas de vestir y calzado,variacion_interanual,
2022-03-01,Recreación y cultura,variacion_interanual,
2022-03-01,Restaurantes y hoteles,variacion_interanual,
2022-03-01,Salud,variacion_interanual,
2022-03-01,Transporte,variacion_interanual,
2022-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-04-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-04-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-04-01,Bienes y servicios varios,variacion_interanual,
2022-04-01,Comunicación,variacion_interanual,
2022-04-01,Educación,variacion_interanual,
2022-04-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-04-01,Prendas de vestir y calzado,variacion_interanual,
2022-04-01,Recreación y cultura,variacion_interanual,
2022-04-01,Restaurantes y hoteles,variacion_interanual,
2022-04-01,Salud,variacion_interanual,
2022-04-01,Transporte,variacion_interanual,
2022-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-05-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-05-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-05-01,Bienes y servicios varios,variacion_interanual,
2022-05-01,Comunicación,variacion_interanual,
2022-05-01,Educación,variacion_interanual,
2022-05-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-05-01,NIVEL GENERAL,variacion_interanual,
2022-05-01,Prendas de vestir y calzado,variacion_interanual,
2022-05-01,Recreación y cultura,variacion_interanual,
2022-05-01,Restaurantes y hoteles,variacion_interanual,
2022-05-01,Salud,variacion_interanual,
2022-05-01,Transporte,variacion_interanual,
2022-05-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-06-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-06-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-06-01,Bienes y servicios varios,variacion_interanual,
2022-06-01,Comunicación,variacion_interanual,
2022-06-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-06-01,Prendas de vestir y calzado,variacion_interanual,
2022-06-01,Recreación y cultura,variacion_interanual,
2022-06-01,Restaurantes y hoteles,variacion_interanual,
2022-06-01,Salud,variacion_interanual,
2022-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-07-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-07-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-07-01,Bienes y servicios varios,variacion_interanual,
2022-07-01,Comunicación,variacion_interanual,
2022-07-01,Educación,variacion_interanual,
2022-07-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-07-01,Prendas de vestir y calzado,variacion_interanual,
2022-07-01,Restaurantes y hoteles,variacion_interanual,
2022-07-01,Salud,variacion_interanual,
2022-07-01,Transporte,variacion_interanual,
2022-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-08-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-08-01,Bienes y servicios varios,variacion_interanual,
2022-08-01,Comunicación,variacion_interanual,
2022-08-01,Educación,variacion_interanual,
2022-08-01,Equipamiento y mantenimiento del hogar,variacion_interanual,
2022-08-01,NIVEL GENERAL,variacion_interanual,
2022-08-01,Recreación y cultura,variacion_interanual,
2022-08-01,Restaurantes y hoteles,variacion_interanual,
2022-08-01,Salud,variacion_interanual,
2022-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",variacion_interanual,
2022-09-01,Alimentos y bebidas no alcohólicas,variacion_interanual,
2022-09-01,Bebidas alcohólicas y tabaco,variacion_interanual,
2022-09-01,Bienes y servicios varios,variacion_interanual,
